No,KASUS PERLINDUNGAN ANAK,Tahun,kode_kabupaten_kota,total_kekerasan_anak,total_kdrt
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3211,0.3942596432320739,1.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3212,0.607487248943124,2.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3213,0.551867206887924,0.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3214,0.40401460732606,0.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3215,0.93143160378099,2.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3216,1.781955619100052,7.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3217,0.7101655727221059,3.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3218,0.130708145499684,0.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3271,0.437549913074058,10.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3272,0.130101076918728,4.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3273,0.8972682960526921,27.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3274,0.119592510448382,0.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3275,1.199630316167596,0.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3276,1.024229363069924,33.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3277,0.241320227629784,1.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3278,0.25498973740097,0.0
206,Anak Korban Penelantaran Orangtua / Keluarga,2020,3279,0.064977271561662,0.0
207,Anak Hilang (Sebagai Korban),2020,3201,0.4042542947485424,6.0
207,Anak Hilang (Sebagai Korban),2020,3202,0.1496936920341087,2.0
207,Anak Hilang (Sebagai Korban),2020,3203,0.139498079883945,3.0
207,Anak Hilang (Sebagai Korban),2020,3204,0.2484721235154294,13.0
207,Anak Hilang (Sebagai Korban),2020,3205,0.1732908664438653,1.0
207,Anak Hilang (Sebagai Korban),2020,3206,0.0970639860751026,6.0
207,Anak Hilang (Sebagai Korban),2020,3207,0.058369644058944,0.0
207,Anak Hilang (Sebagai Korban),2020,3208,0.059295946979886,0.0
207,Anak Hilang (Sebagai Korban),2020,3209,0.1241371514458173,3.0
207,Anak Hilang (Sebagai Korban),2020,3210,0.0636919608419828,0.0
207,Anak Hilang (Sebagai Korban),2020,3211,0.0591389464848111,1.0
207,Anak Hilang (Sebagai Korban),2020,3212,0.0911230873414686,2.0
207,Anak Hilang (Sebagai Korban),2020,3213,0.0827800810331886,0.0
207,Anak Hilang (Sebagai Korban),2020,3214,0.0606021910989089,0.0
207,Anak Hilang (Sebagai Korban),2020,3215,0.1397147405671485,2.0
207,Anak Hilang (Sebagai Korban),2020,3216,0.2672933428650078,7.0
207,Anak Hilang (Sebagai Korban),2020,3217,0.1065248359083158,3.0
207,Anak Hilang (Sebagai Korban),2020,3218,0.0196062218249526,0.0
207,Anak Hilang (Sebagai Korban),2020,3271,0.0656324869611087,10.0
207,Anak Hilang (Sebagai Korban),2020,3272,0.0195151615378092,4.0
207,Anak Hilang (Sebagai Korban),2020,3273,0.1345902444079038,27.0
207,Anak Hilang (Sebagai Korban),2020,3274,0.0179388765672573,0.0
207,Anak Hilang (Sebagai Korban),2020,3275,0.1799445474251394,0.0
207,Anak Hilang (Sebagai Korban),2020,3276,0.1536344044604886,33.0
207,Anak Hilang (Sebagai Korban),2020,3277,0.0361980341444675,1.0
207,Anak Hilang (Sebagai Korban),2020,3278,0.0382484606101455,0.0
207,Anak Hilang (Sebagai Korban),2020,3279,0.0097465907342493,0.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3201,0.8085085894970849,6.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3202,0.2993873840682174,2.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3203,0.27899615976789,3.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3204,0.4969442470308588,13.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3205,0.3465817328877306,1.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3206,0.1941279721502052,6.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3207,0.116739288117888,0.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3208,0.118591893959772,0.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3209,0.2482743028916346,3.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3210,0.1273839216839657,0.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3211,0.1182778929696222,1.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3212,0.1822461746829372,2.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3213,0.1655601620663772,0.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3214,0.1212043821978179,0.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3215,0.279429481134297,2.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3216,0.5345866857300157,7.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3217,0.2130496718166317,3.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3218,0.0392124436499052,0.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3271,0.1312649739222174,10.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3272,0.0390303230756184,4.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3273,0.2691804888158076,27.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3274,0.0358777531345146,0.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3275,0.3598890948502788,0.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3276,0.3072688089209772,33.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3277,0.0723960682889351,1.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3278,0.076496921220291,0.0
208,Anak Korban Penculikan Keluarga (Child Abduction),2020,3279,0.0194931814684986,0.0
301,Anak Korban Konflik Agama dan Budaya,2020,3201,0.1347514315828475,6.0
301,Anak Korban Konflik Agama dan Budaya,2020,3202,0.0498978973447029,2.0
301,Anak Korban Konflik Agama dan Budaya,2020,3203,0.046499359961315,3.0
301,Anak Korban Konflik Agama dan Budaya,2020,3204,0.0828240411718098,13.0
301,Anak Korban Konflik Agama dan Budaya,2020,3205,0.0577636221479551,1.0
301,Anak Korban Konflik Agama dan Budaya,2020,3206,0.0323546620250342,6.0
301,Anak Korban Konflik Agama dan Budaya,2020,3207,0.019456548019648,0.0
301,Anak Korban Konflik Agama dan Budaya,2020,3208,0.019765315659962,0.0
301,Anak Korban Konflik Agama dan Budaya,2020,3209,0.0413790504819391,3.0
301,Anak Korban Konflik Agama dan Budaya,2020,3210,0.0212306536139943,0.0
301,Anak Korban Konflik Agama dan Budaya,2020,3211,0.0197129821616037,1.0
301,Anak Korban Konflik Agama dan Budaya,2020,3212,0.0303743624471562,2.0
301,Anak Korban Konflik Agama dan Budaya,2020,3213,0.0275933603443962,0.0
301,Anak Korban Konflik Agama dan Budaya,2020,3214,0.020200730366303,0.0
301,Anak Korban Konflik Agama dan Budaya,2020,3215,0.0465715801890495,2.0
301,Anak Korban Konflik Agama dan Budaya,2020,3216,0.0890977809550026,7.0
301,Anak Korban Konflik Agama dan Budaya,2020,3217,0.0355082786361053,3.0
301,Anak Korban Konflik Agama dan Budaya,2020,3218,0.0065354072749842,0.0
301,Anak Korban Konflik Agama dan Budaya,2020,3271,0.0218774956537029,10.0
301,Anak Korban Konflik Agama dan Budaya,2020,3272,0.0065050538459364,4.0
301,Anak Korban Konflik Agama dan Budaya,2020,3273,0.0448634148026346,27.0
301,Anak Korban Konflik Agama dan Budaya,2020,3274,0.0059796255224191,0.0
301,Anak Korban Konflik Agama dan Budaya,2020,3275,0.0599815158083798,0.0
301,Anak Korban Konflik Agama dan Budaya,2020,3276,0.0512114681534962,33.0
301,Anak Korban Konflik Agama dan Budaya,2020,3277,0.0120660113814892,1.0
301,Anak Korban Konflik Agama dan Budaya,2020,3278,0.0127494868700485,0.0
301,Anak Korban Konflik Agama dan Budaya,2020,3279,0.0032488635780831,0.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3201,2.0212714737427127,6.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3202,0.7484684601705436,2.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3203,0.6974903994197249,3.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3204,1.242360617577147,13.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3205,0.8664543322193266,1.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3206,0.485319930375513,6.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3207,0.2918482202947199,0.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3208,0.29647973489943,0.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3209,0.6206857572290865,3.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3210,0.3184598042099145,0.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3211,0.2956947324240555,1.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3212,0.455615436707343,2.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3213,0.413900405165943,0.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3214,0.303010955494545,0.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3215,0.6985737028357425,2.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3216,1.336466714325039,7.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3217,0.5326241795415795,3.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3218,0.098031109124763,0.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3271,0.3281624348055435,10.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3272,0.097575807689046,4.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3273,0.6729512220395191,27.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3274,0.0896943828362865,0.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3275,0.899722737125697,0.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3276,0.768172022302443,33.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3277,0.180990170722338,1.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3278,0.1912423030507274,0.0
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2020,3279,0.0487329536712465,0.0
303,Anak Korban Pengabaian Hak Agama,2020,3201,0.0,6.0
303,Anak Korban Pengabaian Hak Agama,2020,3202,0.0,2.0
303,Anak Korban Pengabaian Hak Agama,2020,3203,0.0,3.0
303,Anak Korban Pengabaian Hak Agama,2020,3204,0.0,13.0
303,Anak Korban Pengabaian Hak Agama,2020,3205,0.0,1.0
303,Anak Korban Pengabaian Hak Agama,2020,3206,0.0,6.0
303,Anak Korban Pengabaian Hak Agama,2020,3207,0.0,0.0
303,Anak Korban Pengabaian Hak Agama,2020,3208,0.0,0.0
303,Anak Korban Pengabaian Hak Agama,2020,3209,0.0,3.0
303,Anak Korban Pengabaian Hak Agama,2020,3210,0.0,0.0
303,Anak Korban Pengabaian Hak Agama,2020,3211,0.0,1.0
303,Anak Korban Pengabaian Hak Agama,2020,3212,0.0,2.0
303,Anak Korban Pengabaian Hak Agama,2020,3213,0.0,0.0
303,Anak Korban Pengabaian Hak Agama,2020,3214,0.0,0.0
303,Anak Korban Pengabaian Hak Agama,2020,3215,0.0,2.0
303,Anak Korban Pengabaian Hak Agama,2020,3216,0.0,7.0
303,Anak Korban Pengabaian Hak Agama,2020,3217,0.0,3.0
303,Anak Korban Pengabaian Hak Agama,2020,3218,0.0,0.0
303,Anak Korban Pengabaian Hak Agama,2020,3271,0.0,10.0
303,Anak Korban Pengabaian Hak Agama,2020,3272,0.0,4.0
303,Anak Korban Pengabaian Hak Agama,2020,3273,0.0,27.0
303,Anak Korban Pengabaian Hak Agama,2020,3274,0.0,0.0
303,Anak Korban Pengabaian Hak Agama,2020,3275,0.0,0.0
303,Anak Korban Pengabaian Hak Agama,2020,3276,0.0,33.0
303,Anak Korban Pengabaian Hak Agama,2020,3277,0.0,1.0
303,Anak Korban Pengabaian Hak Agama,2020,3278,0.0,0.0
303,Anak Korban Pengabaian Hak Agama,2020,3279,0.0,0.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3201,0.269502863165695,6.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3202,0.0997957946894058,2.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3203,0.09299871992263,3.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3204,0.1656480823436196,13.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3205,0.1155272442959102,1.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3206,0.0647093240500684,6.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3207,0.038913096039296,0.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3208,0.039530631319924,0.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3209,0.0827581009638782,3.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3210,0.0424613072279886,0.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3211,0.0394259643232074,1.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3212,0.0607487248943124,2.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3213,0.0551867206887924,0.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3214,0.040401460732606,0.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3215,0.093143160378099,2.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3216,0.1781955619100052,7.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3217,0.0710165572722106,3.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3218,0.0130708145499684,0.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3271,0.0437549913074058,10.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3272,0.0130101076918728,4.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3273,0.0897268296052692,27.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3274,0.0119592510448382,0.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3275,0.1199630316167596,0.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3276,0.1024229363069924,33.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3277,0.0241320227629784,1.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3278,0.025498973740097,0.0
304,Anak Korban Pernikahan Di Bawah Umur,2020,3279,0.0064977271561662,0.0
305,Anak Sebagai Korban Terorisme,2020,3201,0.0,6.0
305,Anak Sebagai Korban Terorisme,2020,3202,0.0,2.0
305,Anak Sebagai Korban Terorisme,2020,3203,0.0,3.0
305,Anak Sebagai Korban Terorisme,2020,3204,0.0,13.0
305,Anak Sebagai Korban Terorisme,2020,3205,0.0,1.0
305,Anak Sebagai Korban Terorisme,2020,3206,0.0,6.0
305,Anak Sebagai Korban Terorisme,2020,3207,0.0,0.0
305,Anak Sebagai Korban Terorisme,2020,3208,0.0,0.0
305,Anak Sebagai Korban Terorisme,2020,3209,0.0,3.0
305,Anak Sebagai Korban Terorisme,2020,3210,0.0,0.0
305,Anak Sebagai Korban Terorisme,2020,3211,0.0,1.0
305,Anak Sebagai Korban Terorisme,2020,3212,0.0,2.0
305,Anak Sebagai Korban Terorisme,2020,3213,0.0,0.0
305,Anak Sebagai Korban Terorisme,2020,3214,0.0,0.0
305,Anak Sebagai Korban Terorisme,2020,3215,0.0,2.0
305,Anak Sebagai Korban Terorisme,2020,3216,0.0,7.0
305,Anak Sebagai Korban Terorisme,2020,3217,0.0,3.0
305,Anak Sebagai Korban Terorisme,2020,3218,0.0,0.0
305,Anak Sebagai Korban Terorisme,2020,3271,0.0,10.0
305,Anak Sebagai Korban Terorisme,2020,3272,0.0,4.0
305,Anak Sebagai Korban Terorisme,2020,3273,0.0,27.0
305,Anak Sebagai Korban Terorisme,2020,3274,0.0,0.0
305,Anak Sebagai Korban Terorisme,2020,3275,0.0,0.0
305,Anak Sebagai Korban Terorisme,2020,3276,0.0,33.0
305,Anak Sebagai Korban Terorisme,2020,3277,0.0,1.0
305,Anak Sebagai Korban Terorisme,2020,3278,0.0,0.0
305,Anak Sebagai Korban Terorisme,2020,3279,0.0,0.0
306,Anak Korban Paham Radikalisme,2020,3201,0.0,6.0
306,Anak Korban Paham Radikalisme,2020,3202,0.0,2.0
306,Anak Korban Paham Radikalisme,2020,3203,0.0,3.0
306,Anak Korban Paham Radikalisme,2020,3204,0.0,13.0
306,Anak Korban Paham Radikalisme,2020,3205,0.0,1.0
306,Anak Korban Paham Radikalisme,2020,3206,0.0,6.0
306,Anak Korban Paham Radikalisme,2020,3207,0.0,0.0
306,Anak Korban Paham Radikalisme,2020,3208,0.0,0.0
306,Anak Korban Paham Radikalisme,2020,3209,0.0,3.0
306,Anak Korban Paham Radikalisme,2020,3210,0.0,0.0
306,Anak Korban Paham Radikalisme,2020,3211,0.0,1.0
306,Anak Korban Paham Radikalisme,2020,3212,0.0,2.0
306,Anak Korban Paham Radikalisme,2020,3213,0.0,0.0
306,Anak Korban Paham Radikalisme,2020,3214,0.0,0.0
306,Anak Korban Paham Radikalisme,2020,3215,0.0,2.0
306,Anak Korban Paham Radikalisme,2020,3216,0.0,7.0
306,Anak Korban Paham Radikalisme,2020,3217,0.0,3.0
306,Anak Korban Paham Radikalisme,2020,3218,0.0,0.0
306,Anak Korban Paham Radikalisme,2020,3271,0.0,10.0
306,Anak Korban Paham Radikalisme,2020,3272,0.0,4.0
306,Anak Korban Paham Radikalisme,2020,3273,0.0,27.0
306,Anak Korban Paham Radikalisme,2020,3274,0.0,0.0
306,Anak Korban Paham Radikalisme,2020,3275,0.0,0.0
306,Anak Korban Paham Radikalisme,2020,3276,0.0,33.0
306,Anak Korban Paham Radikalisme,2020,3277,0.0,1.0
306,Anak Korban Paham Radikalisme,2020,3278,0.0,0.0
306,Anak Korban Paham Radikalisme,2020,3279,0.0,0.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3201,0.4042542947485424,6.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3202,0.1496936920341087,2.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3203,0.139498079883945,3.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3204,0.2484721235154294,13.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3205,0.1732908664438653,1.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3206,0.0970639860751026,6.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3207,0.058369644058944,0.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3208,0.059295946979886,0.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3209,0.1241371514458173,3.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3210,0.0636919608419828,0.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3211,0.0591389464848111,1.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3212,0.0911230873414686,2.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3213,0.0827800810331886,0.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3214,0.0606021910989089,0.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3215,0.1397147405671485,2.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3216,0.2672933428650078,7.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3217,0.1065248359083158,3.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3218,0.0196062218249526,0.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3271,0.0656324869611087,10.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3272,0.0195151615378092,4.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3273,0.1345902444079038,27.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3274,0.0179388765672573,0.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3275,0.1799445474251394,0.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3276,0.1536344044604886,33.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3277,0.0361980341444675,1.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3278,0.0382484606101455,0.0
307,Anak Korban Kecelakaan Rekreasi dan Permainan Berbahaya,2020,3279,0.0097465907342493,0.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3201,0.6737571579142375,6.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3202,0.2494894867235145,2.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3203,0.2324967998065749,3.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3204,0.414120205859049,13.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3205,0.2888181107397755,1.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3206,0.161773310125171,6.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3207,0.0972827400982399,0.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3208,0.09882657829981,0.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3209,0.2068952524096955,3.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3210,0.1061532680699715,0.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3211,0.0985649108080184,1.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3212,0.151871812235781,2.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3213,0.137966801721981,0.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3214,0.101003651831515,0.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3215,0.2328579009452475,2.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3216,0.445488904775013,7.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3217,0.1775413931805264,3.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3218,0.032677036374921,0.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3271,0.1093874782685145,10.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3272,0.032525269229682,4.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3273,0.224317074013173,27.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3274,0.0298981276120955,0.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3275,0.299907579041899,0.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3276,0.256057340767481,33.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3277,0.060330056907446,1.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3278,0.0637474343502425,0.0
308,Pelanggaran Hak Anak di Satuan Pendidikan Agama,2020,3279,0.0162443178904155,0.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3201,0.8085085894970849,6.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3202,0.2993873840682174,2.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3203,0.27899615976789,3.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3204,0.4969442470308588,13.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3205,0.3465817328877306,1.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3206,0.1941279721502052,6.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3207,0.116739288117888,0.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3208,0.118591893959772,0.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3209,0.2482743028916346,3.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3210,0.1273839216839657,0.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3211,0.1182778929696222,1.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3212,0.1822461746829372,2.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3213,0.1655601620663772,0.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3214,0.1212043821978179,0.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3215,0.279429481134297,2.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3216,0.5345866857300157,7.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3217,0.2130496718166317,3.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3218,0.0392124436499052,0.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3271,0.1312649739222174,10.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3272,0.0390303230756184,4.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3273,0.2691804888158076,27.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3274,0.0358777531345146,0.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3275,0.3598890948502788,0.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3276,0.3072688089209772,33.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3277,0.0723960682889351,1.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3278,0.076496921220291,0.0
401,Anak Tanpa Kepemilikan Akta Kelahiran,2020,3279,0.0194931814684986,0.0
402,Anak Korban Denda / Penyalahgunaan Pembuatan Akta Kelahiran,2020,3201,0.269502863165695,6.0
402,Anak Korban Denda / Penyalahgunaan Pembuatan Akta Kelahiran,2020,3202,0.0997957946894058,2.0
402,Anak Korban Denda / Penyalahgunaan Pembuatan Akta Kelahiran,2020,3203,0.09299871992263,3.0
402,Anak Korban Denda / Penyalahgunaan Pembuatan Akta Kelahiran,2020,3204,0.1656480823436196,13.0
402,Anak Korban Denda / Penyalahgunaan Pembuatan Akta Kelahiran,2020,3205,0.1155272442959102,1.0
402,Anak Korban Denda / Penyalahgunaan Pembuatan Akta Kelahiran,2020,3206,0.0647093240500684,6.0
402,Anak Korban Denda / Penyalahgunaan Pembuatan Akta Kelahiran,2020,3207,0.038913096039296,0.0
